feature,importance
cat__route_LAX_SLC,7.5497998686311565e-06
cat__route_PHX_SNA,7.543559665830115e-06
cat__route_DEN_SEA,7.531218196213726e-06
cat__route_DEN_CLE,7.524684474528584e-06
cat__route_CLT_MSY,7.5055358816761665e-06
cat__route_EWR_LAS,7.46083692950568e-06
cat__Dest_LCH,7.389841616162182e-06
cat__route_ATL_LAS,7.3881536530120196e-06
cat__route_DTW_BWI,7.359423321234631e-06
cat__route_DEN_EWR,7.353368013168142e-06
cat__route_PHX_JFK,7.3481673825706874e-06
cat__route_LAX_STL,7.337491019192737e-06
cat__route_SEA_DCA,7.284003322269826e-06
cat__route_CLT_DFW,7.241552978166351e-06
cat__route_DEN_SJC,7.225898431421592e-06
cat__Dest_KOA,7.2196054677453025e-06
cat__route_SEA_DTW,7.168809731614406e-06
cat__route_BOS_DTW,7.084205346525369e-06
cat__route_CLT_JFK,7.074401621773279e-06
cat__route_JFK_ORF,7.018420884378152e-06
cat__route_IAH_BNA,7.0142395346461025e-06
cat__route_ATL_LAX,6.977320244885703e-06
cat__Dest_GGG,6.976843645725227e-06
cat__Dest_COS,6.924644244467754e-06
cat__route_DCA_MDW,6.857145387610294e-06
cat__route_LAX_RNO,6.8462744654172705e-06
cat__route_MSP_MDW,6.838428730909116e-06
cat__route_MIA_ATL,6.825875104508211e-06
cat__route_PHX_HOU,6.824164404986373e-06
cat__route_SEA_LAS,6.80896484001037e-06
cat__route_CLT_BNA,6.8044674102905086e-06
cat__Dest_CHO,6.7996387960058435e-06
cat__route_LAX_PHX,6.7762597280861274e-06
cat__route_MCO_BUF,6.758557111454143e-06
cat__route_LAX_BWI,6.746538349237188e-06
cat__route_CLT_LAS,6.740849644618647e-06
cat__route_PHX_EWR,6.734555700367299e-06
cat__route_DEN_MKE,6.702650118166056e-06
cat__route_MSP_GEG,6.691738780130891e-06
cat__route_LGA_RDU,6.690707824928995e-06
cat__route_ORD_AUS,6.6895933236900785e-06
cat__route_SEA_MSP,6.67719590489897e-06
cat__route_MSP_SEA,6.6470101334063466e-06
cat__route_MIA_PNS,6.626855368916159e-06
cat__route_SEA_MIA,6.625790116000621e-06
cat__route_LAS_IAD,6.614340324758095e-06
cat__route_CLT_LGA,6.5932356736001685e-06
cat__route_PHX_TUL,6.586764765981471e-06
cat__Dest_PWM,6.570494823179133e-06
cat__route_MIA_SJU,6.5295452397242735e-06
cat__route_ATL_HOU,6.5022676852045745e-06
cat__Dest_SRQ,6.490442159353958e-06
cat__route_DTW_EWR,6.484152278119049e-06
cat__route_ATL_BHM,6.472363281913016e-06
cat__route_ORD_MSN,6.466788251660396e-06
cat__route_MSP_BOS,6.459217310949828e-06
cat__route_MIA_DCA,6.456455966015722e-06
cat__route_DEN_MAF,6.45284100541733e-06
cat__route_DFW_SDF,6.445328277944298e-06
cat__route_SFO_LAS,6.408308044232863e-06
cat__route_ORD_MIA,6.395515388241534e-06
cat__route_DTW_DEN,6.38622322544629e-06
cat__route_MSP_DLH,6.373260999822266e-06
cat__route_EWR_PIT,6.340767257648573e-06
cat__route_LAX_PHL,6.3305635577138385e-06
cat__route_ORD_PHX,6.319410879071087e-06
cat__route_CLT_GNV,6.3149678664819065e-06
cat__Dest_GTF,6.313076643076994e-06
cat__route_SEA_RDD,6.287844692992882e-06
cat__route_EWR_BQN,6.269965686616923e-06
cat__route_DTW_LAS,6.26192597088068e-06
cat__route_JFK_HNL,6.241263585718058e-06
cat__route_ORD_LAS,6.230066238912628e-06
cat__route_DEN_CLT,6.220967142718248e-06
cat__route_IAH_ASE,6.183312466990256e-06
cat__Dest_SBP,6.176107934927194e-06
cat__route_PHX_FSD,6.171741917411751e-06
cat__route_MCO_CLE,6.160265146244034e-06
cat__route_ATL_MDW,6.150354751104669e-06
cat__route_LGA_DTW,6.140394539144171e-06
cat__route_DTW_DCA,6.1373663056912585e-06
cat__route_DFW_CHS,6.13640363593877e-06
cat__route_ORD_LGA,6.135302608510368e-06
cat__route_LAS_BLI,6.1249965592664754e-06
cat__route_ORD_RSW,6.121443843835265e-06
cat__Dest_MHT,6.119625990206021e-06
cat__route_DEN_PSP,6.1081697493002415e-06
cat__route_DEN_MIA,6.097878271839564e-06
cat__route_PHX_KOA,6.0928449964772545e-06
cat__route_JFK_ORD,6.0858562163290435e-06
cat__route_ATL_CSG,6.085487136939055e-06
cat__route_MCO_DFW,6.068197340469846e-06
cat__route_JFK_JAX,6.058829895333366e-06
cat__Dest_BTV,6.040947358681061e-06
cat__route_DEN_CMH,6.037302616362422e-06
cat__route_LAX_PDX,6.0072939924465315e-06
cat__route_SEA_PHX,6.0033314737139335e-06
cat__Dest_ACY,5.980656875114593e-06
cat__route_LAX_BDL,5.974119748493623e-06
cat__route_MIA_SLC,5.9482085883352e-06
cat__route_PHX_PDX,5.928692560803219e-06
cat__route_ATL_ROA,5.926495732270745e-06
cat__route_PHX_FLG,5.912292865439839e-06
cat__route_JFK_PDX,5.903625527539408e-06
cat__Dest_BTR,5.829262420532796e-06
cat__route_LAS_FAT,5.8168090955337565e-06
cat__route_MIA_LAS,5.773500560881313e-06
cat__route_SFO_CLT,5.768533899637976e-06
cat__route_MCO_TTN,5.761011660486793e-06
cat__route_DEN_LAR,5.758563814306626e-06
cat__Dest_GRB,5.74108677689229e-06
cat__route_CLT_TPA,5.739423519442681e-06
cat__route_MSP_GRB,5.738035423587634e-06
cat__Dest_XWA,5.720184319018512e-06
cat__route_SFO_ASE,5.703369569101733e-06
cat__route_JFK_DFW,5.6285507159009515e-06
cat__route_DCA_CLT,5.627440815766989e-06
cat__route_MSP_LAS,5.625267557924126e-06
cat__route_BOS_RDU,5.6236051148383995e-06
cat__route_DFW_PDX,5.606311197962571e-06
cat__route_LAS_BDL,5.605103339080048e-06
cat__route_MSP_SLC,5.5883821791997486e-06
cat__route_ATL_ILM,5.542659724288302e-06
cat__route_IAH_MIA,5.5400986037114685e-06
cat__route_ATL_BTR,5.52849914759019e-06
cat__route_ATL_CHO,5.519792228478614e-06
cat__route_DFW_ATL,5.518349639701401e-06
cat__route_MIA_STL,5.51757951303814e-06
cat__route_BOS_LAX,5.507169001158574e-06
cat__route_JFK_ROC,5.493495245196207e-06
cat__Dest_HLN,5.4830721341312435e-06
cat__route_ATL_BQK,5.4766053577911915e-06
cat__route_DCA_HPN,5.4683343860656915e-06
cat__route_SFO_RNO,5.463998039796722e-06
cat__route_DTW_AZO,5.447799512206728e-06
cat__route_DTW_FLL,5.396235094084236e-06
cat__route_DCA_GSO,5.378260680366186e-06
cat__route_LGA_MDW,5.377390539625619e-06
cat__route_DEN_PDX,5.37527177247523e-06
cat__route_PHX_ORD,5.37504431132956e-06
cat__route_MSP_BNA,5.374939638252027e-06
cat__route_MIA_STT,5.3487988849208325e-06
cat__route_LAX_SBA,5.347180254340244e-06
cat__route_CLT_EWR,5.346689909614214e-06
cat__route_DCA_ORF,5.3423594551777286e-06
cat__route_IAH_LGA,5.342346559867041e-06
cat__route_SEA_PUW,5.342305366870691e-06
cat__route_LAX_CLT,5.338750137735846e-06
cat__route_DFW_IAH,5.3357981509545164e-06
cat__route_LAS_RDU,5.317480579016775e-06
cat__route_SEA_MSY,5.3051540898561795e-06
cat__route_DFW_AUS,5.294586329639199e-06
cat__route_SFO_IAH,5.288323296700124e-06
cat__route_DFW_CMI,5.2878513728208935e-06
cat__route_DTW_BOS,5.2803345555089365e-06
cat__route_ATL_PHL,5.276665392877278e-06
cat__route_PHX_STL,5.269915984027e-06
cat__route_DEN_GEG,5.263403198912839e-06
cat__route_PHX_DRO,5.2556584267483105e-06
cat__route_DTW_BTV,5.2444572633056874e-06
cat__route_LAS_MCI,5.240965567248113e-06
cat__route_LAS_CMH,5.228968616772515e-06
cat__route_CLT_HHH,5.228937545665495e-06
cat__route_PHX_SJC,5.228915662043422e-06
cat__route_BOS_STL,5.224836961242205e-06
cat__route_JFK_DTW,5.2240787200004815e-06
cat__route_SEA_EWR,5.198710145353766e-06
cat__route_SEA_CLT,5.192805693602585e-06
cat__route_SFO_BOI,5.173567999234858e-06
cat__route_ATL_AGS,5.160982314161616e-06
cat__route_MIA_IAH,5.156562532352915e-06
cat__route_LAX_TUS,5.135888764766583e-06
cat__route_LAX_OKC,5.133434582773394e-06
cat__Dest_ESC,5.128712343854416e-06
cat__route_DEN_RIW,5.11480621628323e-06
cat__route_PHX_MCO,5.11339307293538e-06
cat__Dest_IDA,5.1123928210823024e-06
cat__Dest_SCK,5.0877796404362335e-06
cat__route_ORD_GRB,5.086088754173611e-06
cat__route_SEA_FLL,5.076697588604645e-06
cat__route_MIA_DEN,5.0754039125779115e-06
cat__route_LAS_CLT,5.070973029977803e-06
cat__route_DFW_BHM,5.068689776983443e-06
cat__route_LAS_FNT,5.067422929235483e-06
cat__route_MSP_BWI,5.044710454805632e-06
cat__route_LAX_DCA,5.0434695204546505e-06
cat__route_LGA_BNA,5.042798864685313e-06
cat__route_JFK_SMF,5.039792931713533e-06
cat__route_MCO_IND,5.03951940339309e-06
cat__route_MIA_BOS,5.0389139826171154e-06
cat__route_CLT_MDT,5.03800108177987e-06
cat__route_PHX_ELP,5.033474954931324e-06
cat__route_DTW_TPA,5.0209042390906735e-06
cat__route_CLT_BOS,5.0183846806337064e-06
cat__route_MCO_CLT,5.00539732965555e-06
cat__route_IAH_FLL,4.988839146920011e-06
cat__route_DTW_CWA,4.982996155559892e-06
cat__route_ORD_SNA,4.974954131937372e-06
cat__route_IAH_LAX,4.96969023760311e-06
cat__Dest_HHH,4.960354114484101e-06
cat__route_DCA_OMA,4.953015653783747e-06
cat__route_EWR_BTV,4.942305463221784e-06
cat__route_DEN_MTJ,4.929010488899695e-06
cat__route_DTW_IAD,4.927474869606446e-06
cat__route_DCA_HOU,4.9224585297033e-06
cat__route_DEN_LWS,4.922398953441278e-06
cat__Dest_BPT,4.919129286501179e-06
cat__route_DEN_FAT,4.9006160077699355e-06
cat__route_PHX_SFO,4.8954618221629765e-06
cat__route_EWR_TPA,4.859970526296457e-06
cat__Dest_LBB,4.8529935836718675e-06
cat__Dest_FAT,4.850005506129598e-06
cat__route_DCA_BNA,4.821238110262333e-06
cat__Dest_TXK,4.820523698857821e-06
cat__Dest_FAY,4.81829053769074e-06
cat__route_DEN_LAX,4.81471691379416e-06
cat__route_DEN_GJT,4.813937803875094e-06
cat__route_MCO_BNA,4.797823917131892e-06
cat__route_LGA_MSP,4.797038968882924e-06
cat__route_PHX_ONT,4.781488697911678e-06
cat__route_SEA_MDW,4.779592598924429e-06
cat__route_CLT_FLL,4.760978858610094e-06
cat__route_DEN_XWA,4.749449804394861e-06
cat__route_LAX_MSP,4.742600760473138e-06
cat__route_JFK_CLT,4.739857016573362e-06
cat__route_ATL_EVV,4.718031669316655e-06
cat__route_MIA_MDW,4.716427241419716e-06
cat__route_DTW_DFW,4.701844184394953e-06
cat__route_JFK_RSW,4.701790483213261e-06
cat__route_LGA_PVD,4.6974207255017914e-06
cat__route_DEN_OKC,4.686897336651762e-06
cat__Dest_MTJ,4.674337199707788e-06
cat__route_LAS_BNA,4.663500935944225e-06
cat__route_SEA_ORD,4.645294616340825e-06
cat__route_MCO_RDU,4.635469213584595e-06
cat__route_SFO_ATL,4.612364436427466e-06
cat__Dest_MOB,4.60803175747433e-06
cat__route_IAH_MCO,4.6021079614640215e-06
cat__route_DTW_LAN,4.5975675654677255e-06
cat__route_LAX_HOU,4.595524850861207e-06
cat__route_DTW_PHL,4.594938844690701e-06
cat__route_DFW_SLC,4.589348944425103e-06
cat__Dest_FWA,4.5700671282579205e-06
cat__route_DTW_LGA,4.550810999970971e-06
cat__route_DEN_MEM,4.548050083264886e-06
cat__Dest_ORH,4.546003063509467e-06
cat__route_LGA_IAH,4.541534117226867e-06
cat__route_DTW_ATW,4.526538990205364e-06
cat__route_JFK_PSE,4.525992002565186e-06
cat__route_SEA_SLC,4.516897449830969e-06
cat__Dest_MLI,4.50497116872363e-06
cat__route_LAS_EWR,4.488718070594767e-06
cat__route_MIA_ORD,4.4830580754940285e-06
cat__route_DCA_DTW,4.464462419435703e-06
cat__route_DFW_TXK,4.463322694224707e-06
cat__route_EWR_CVG,4.462420472163606e-06
cat__route_LAS_PHX,4.460779598510202e-06
cat__route_MIA_TPA,4.4567657958589625e-06
cat__route_DEN_EGE,4.451275223869039e-06
cat__route_SFO_SBP,4.444400445367146e-06
cat__route_LGA_JAX,4.440164103906862e-06
cat__route_LGA_PIT,4.4207787000447e-06
cat__route_CLT_GSP,4.408574241408035e-06
cat__route_SFO_RDM,4.408271706108519e-06
cat__route_DFW_MFE,4.396878665621098e-06
cat__route_MSP_PHX,4.387462963297896e-06
cat__Dest_HDN,4.385341725029152e-06
cat__route_ATL_MSN,4.377923127534532e-06
cat__route_IAH_DEN,4.376184164445372e-06
cat__route_LGA_CHS,4.356858070057826e-06
cat__route_MCO_SDF,4.355061126291793e-06
cat__route_CLT_SFO,4.353775897706012e-06
cat__route_PHX_BNA,4.3292807575218966e-06
cat__route_ATL_SEA,4.318768089086595e-06
cat__route_CLT_RIC,4.304123925203353e-06
cat__route_SFO_DFW,4.301655260918772e-06
cat__route_DFW_AEX,4.2906649539824164e-06
cat__Dest_BIH,4.289337267707657e-06
cat__route_DEN_ANC,4.287478156204233e-06
cat__route_DTW_ROC,4.284380207176703e-06
cat__route_CLT_RSW,4.2771513272797644e-06
cat__route_EWR_MYR,4.2736761643962215e-06
cat__route_SFO_ORD,4.257698877401515e-06
cat__route_IAH_DFW,4.22148454053173e-06
cat__Dest_CRW,4.2194458585956945e-06
cat__route_LAX_DTW,4.196709220909411e-06
cat__route_DFW_BPT,4.1966085476472945e-06
cat__route_BOS_BNA,4.191033376907403e-06
cat__route_DEN_BOI,4.188052334345855e-06
cat__route_DCA_MCI,4.162857386534964e-06
cat__Dest_SGF,4.156147555168637e-06
cat__route_LAX_BNA,4.1508485225477065e-06
cat__Dest_RDD,4.146087812861209e-06
cat__route_ORD_DFW,4.141379846700237e-06
cat__route_JFK_CMH,4.1314394791748536e-06
cat__route_DEN_AUS,4.130929497751453e-06
cat__route_DFW_LCH,4.130886247954175e-06
cat__route_EWR_PHX,4.112795539009144e-06
cat__route_ORD_LAX,4.109754404495707e-06
cat__route_IAH_TPA,4.073011878017807e-06
cat__route_SFO_MCO,4.067487768961635e-06
cat__route_LGA_XNA,4.06292599888868e-06
cat__route_DEN_DDC,4.0516996384216245e-06
cat__route_ATL_PBI,4.031520644228434e-06
cat__route_PHX_COS,4.029403083715098e-06
cat__Dest_DRO,4.011210918797995e-06
cat__route_ORD_SJU,3.998588289623296e-06
cat__route_MSP_GFK,3.9978681242121185e-06
cat__route_MSP_RST,3.994740104068508e-06
cat__route_MIA_SFO,3.957188382025638e-06
cat__route_DFW_OGG,3.944757017917675e-06
cat__route_DFW_DTW,3.944111406470372e-06
cat__route_EWR_DCA,3.940107788224046e-06
cat__Dest_FCA,3.936120354647171e-06
cat__route_ORD_DTW,3.921861168032247e-06
cat__route_BOS_CLT,3.917347921200082e-06
cat__route_MSP_LGA,3.916490877720667e-06
cat__route_MIA_DAL,3.903044500887943e-06
cat__route_LGA_DEN,3.887043643564491e-06
cat__route_LGA_MYR,3.88357746417799e-06
cat__route_LAX_ELP,3.871073330942141e-06
cat__route_DEN_DSM,3.8646973957794105e-06
cat__route_DFW_DEN,3.85808263110826e-06
cat__Dest_HIB,3.854040793017819e-06
cat__route_DFW_HOU,3.851666751855994e-06
cat__route_ORD_ASE,3.847383515311618e-06
cat__route_DFW_SFO,3.831623684796255e-06
cat__route_DEN_BUF,3.828410962711776e-06
cat__Dest_TVC,3.826663141402152e-06
cat__route_CLT_PBI,3.8192822751903675e-06
cat__route_LGA_ALB,3.81623603518306e-06
cat__route_ORD_MKE,3.815562818404156e-06
cat__route_DTW_ORD,3.8079044912265884e-06
cat__route_DFW_FWA,3.8052872481236606e-06
cat__route_LGA_ROC,3.802945771168658e-06
cat__route_MSP_CWA,3.7905091643320616e-06
cat__route_BOS_RIC,3.783004403730275e-06
cat__route_MCO_FLL,3.7816505629270396e-06
cat__route_EWR_ORF,3.7650561949989583e-06
cat__route_IAH_MSY,3.7340977883644024e-06
cat__Dest_DDC,3.728655570487239e-06
cat__route_ATL_GRR,3.717931648327323e-06
cat__route_LAS_SAT,3.7170552499490006e-06
cat__route_ORD_CLT,3.7166905101063624e-06
cat__route_SFO_PSP,3.7139097269051797e-06
cat__Dest_TRI,3.6963713854910057e-06
cat__route_LGA_BHM,3.673091818154312e-06
cat__route_BOS_IND,3.663404542553648e-06
cat__Dest_SUN,3.6621638654484505e-06
cat__route_ORD_CMH,3.660584777156067e-06
cat__route_ATL_OMA,3.6544924908779e-06
cat__route_ATL_PDX,3.6495517910527468e-06
cat__route_DCA_DFW,3.649533204232139e-06
cat__route_MCO_PIT,3.649376373082954e-06
cat__route_DCA_CVG,3.646541627712621e-06
cat__Dest_CSG,3.6260111198778907e-06
cat__route_JFK_MSY,3.6256632337541196e-06
cat__route_DCA_PHX,3.622096104366363e-06
cat__route_MSP_MKE,3.616314582106248e-06
cat__route_MIA_PHL,3.611736576404898e-06
cat__route_LAX_ASE,3.6037018027912286e-06
cat__route_LAX_MFR,3.5893545280722296e-06
cat__Dest_LAN,3.5892798835288917e-06
cat__route_DTW_SYR,3.564673323741825e-06
cat__route_DFW_FSM,3.5545807778161873e-06
cat__route_LAS_ONT,3.5505130647443904e-06
cat__route_ATL_SRQ,3.5446600377883906e-06
cat__route_ORD_IAH,3.538255718383615e-06
cat__route_LGA_BWI,3.5380805980699393e-06
cat__route_DEN_SGU,3.525186879808739e-06
cat__route_SFO_ONT,3.5216589856707606e-06
cat__Dest_SHV,3.502644669568936e-06
cat__Dest_PIA,3.49205242233374e-06
cat__route_MSP_FLL,3.474718895465044e-06
cat__Dest_CMI,3.4519647690367826e-06
cat__route_MCO_SLC,3.4414447300235747e-06
cat__route_LGA_CHO,3.4376982679033076e-06
cat__Dest_FAR,3.4194882852595485e-06
cat__route_EWR_MKE,3.4187734322370434e-06
cat__route_ORD_JAX,3.4175456695414563e-06
cat__route_ATL_PNS,3.4150433221991855e-06
cat__route_MSP_BIS,3.41158508341232e-06
cat__route_PHX_PSP,3.4105781689834565e-06
cat__route_ATL_TRI,3.4018582891960167e-06
cat__route_MSP_ORD,3.398848641775018e-06
cat__route_LAS_OGG,3.397970666760443e-06
cat__route_DEN_BZN,3.386408133600423e-06
cat__route_SFO_PHL,3.381010278934602e-06
cat__route_DCA_LAX,3.3786118543631486e-06
cat__route_MIA_SAT,3.377675407792493e-06
cat__route_DEN_HLN,3.3673346940803786e-06
cat__route_MIA_JAX,3.3642755721808623e-06
cat__Dest_TTN,3.3638863602297862e-06
cat__route_DFW_PNS,3.361254201436092e-06
cat__route_CLT_MEM,3.3585088210148424e-06
cat__route_LGA_OMA,3.34775517042318e-06
cat__route_IAH_ELP,3.323373505770805e-06
cat__route_JFK_CVG,3.3189010432783034e-06
cat__route_DCA_BDL,3.310854484915169e-06
cat__route_MSP_STL,3.3082946937578644e-06
cat__route_DCA_BGR,3.3027563892067494e-06
cat__route_MCO_MSP,3.3018199361836988e-06
cat__route_LGA_BGR,3.296642774686777e-06
cat__route_SEA_ALW,3.2861832727394977e-06
cat__route_SEA_SMF,3.28384673514177e-06
cat__route_DFW_JAN,3.2656545678263734e-06
cat__route_MIA_DTW,3.2536972606189516e-06
cat__Dest_FSM,3.2531652406750477e-06
cat__route_EWR_OAK,3.249807858147472e-06
cat__route_CLT_CHA,3.2496985705406337e-06
cat__route_LAS_ABQ,3.249657350202952e-06
cat__route_DEN_EAR,3.239327518173291e-06
cat__route_DFW_SWO,3.2375757735915426e-06
cat__Dest_BIL,3.223758696510932e-06
cat__Dest_DRT,3.2149469249919996e-06
cat__route_PHX_PVU,3.2115847277787346e-06
cat__Dest_BGR,3.200075151730045e-06
cat__route_LAS_BZN,3.187375622432749e-06
cat__route_ORD_BDL,3.1726785113612437e-06
cat__route_ORD_IND,3.17253938593482e-06
cat__route_ORD_ATL,3.159291431856662e-06
cat__route_CLT_RDU,3.1460865640862676e-06
cat__Dest_STS,3.1358595834082986e-06
cat__route_IAH_PHL,3.1250239819548715e-06
cat__route_EWR_JAX,3.1225506968528663e-06
cat__route_BOS_MSP,3.1101723199381554e-06
cat__route_MSP_FSD,3.108947355704149e-06
cat__route_JFK_ORH,3.1047061148182665e-06
cat__route_DEN_SAT,3.0962163509041263e-06
cat__route_LGA_GSP,3.0794620084459283e-06
cat__route_ATL_CHS,3.0678706860424013e-06
cat__route_MCO_SFO,3.0648824242863393e-06
cat__route_DFW_LAW,3.0639683072968627e-06
cat__Dest_EVV,3.0591250710433923e-06
cat__route_DEN_SFO,3.0559773501945777e-06
cat__route_ORD_MEM,3.055737740357023e-06
cat__route_DFW_CLL,3.0557132756357137e-06
cat__route_EWR_CHS,3.0551238856040238e-06
cat__route_ORD_MSP,3.052229524247199e-06
cat__Dest_GCC,3.049093834000228e-06
cat__route_DFW_SEA,3.0483161214417493e-06
cat__Dest_SUX,3.045934455968212e-06
cat__route_EWR_SAT,3.0452123371531917e-06
cat__Dest_EWN,3.04138568813671e-06
cat__route_DCA_MSY,3.0411327035921054e-06
cat__route_DTW_STL,3.0310981148078236e-06
cat__route_SFO_HNL,3.0280066650036837e-06
cat__Dest_MRY,3.0209710520205892e-06
cat__Dest_ACT,3.0205903868049867e-06
cat__route_DTW_CLE,3.017901847902755e-06
cat__route_EWR_CMH,3.017414789293367e-06
cat__route_DCA_LIT,3.0155237372424456e-06
cat__Dest_MSO,3.0097719763815023e-06
cat__route_IAH_ATL,3.009616400426005e-06
cat__route_LGA_CLT,3.0012030876865266e-06
cat__route_MSP_AUS,2.994221691201028e-06
cat__route_JFK_BNA,2.9891106443238054e-06
cat__Dest_RIW,2.9871411606985523e-06
cat__route_DEN_CVG,2.9834554717228772e-06
cat__route_MCO_PVD,2.975711153112301e-06
cat__route_MCO_CVG,2.9740356604980808e-06
cat__route_LGA_RIC,2.9688368841548247e-06
cat__route_CLT_IAD,2.9633026069862703e-06
cat__route_DFW_TYS,2.9621159196834715e-06
cat__route_ATL_SFO,2.952175592936582e-06
cat__route_DFW_CRP,2.950217374247798e-06
cat__route_EWR_BGR,2.9494912244038295e-06
cat__route_LAX_SAT,2.9483110241264882e-06
cat__route_DEN_BNA,2.946577431937754e-06
cat__route_MSP_EWR,2.9386776629523056e-06
cat__route_ATL_ECP,2.927678095249914e-06
cat__route_DFW_ORD,2.9095274720780642e-06
cat__route_DTW_IAH,2.896520317749359e-06
cat__route_BOS_SFO,2.8908680590156815e-06
cat__route_PHX_SGU,2.8842528194826797e-06
cat__route_DFW_BFL,2.8781266120171782e-06
cat__route_DFW_LFT,2.873396942345739e-06
cat__route_LAS_IAH,2.86986080217273e-06
cat__route_DFW_VPS,2.8628140464536207e-06
cat__route_CLT_MSP,2.8532638143367812e-06
cat__route_DTW_MBS,2.8531325527670004e-06
cat__route_SEA_PHL,2.8385370273175914e-06
cat__route_MSP_MLI,2.837811590784907e-06
cat__route_MIA_GSO,2.828754894247805e-06
cat__route_ORD_CLE,2.82017089061626e-06
cat__route_LAS_MAF,2.818705297743164e-06
cat__route_ATL_SGF,2.8100449128692803e-06
cat__route_CLT_JAX,2.8006921808609905e-06
cat__route_CLT_ILM,2.800563110145109e-06
cat__route_EWR_EGE,2.795905542505149e-06
cat__route_MCO_DAL,2.790924318456578e-06
cat__route_MSP_SFO,2.789849141674154e-06
cat__route_CLT_AGS,2.788271095200638e-06
cat__route_ORD_BNA,2.7773695103377294e-06
cat__route_SEA_SUN,2.774627670861362e-06
cat__route_PHX_SMF,2.7740536001331333e-06
cat__route_ORD_ALO,2.7714406139437274e-06
cat__route_MSP_FAR,2.7704169593869107e-06
cat__route_CLT_SEA,2.770218216313539e-06
cat__route_EWR_SNA,2.7700433146083873e-06
cat__route_DEN_MSY,2.7631255677206988e-06
cat__route_DCA_LAS,2.7608681124825526e-06
cat__route_MSP_MCI,2.756938344976453e-06
cat__route_ATL_STT,2.7528940746056e-06
cat__route_JFK_MSP,2.747469747937936e-06
cat__route_ORD_SEA,2.7473924419757372e-06
cat__Dest_FNT,2.7405511388581736e-06
cat__route_DEN_ELP,2.73958594790587e-06
cat__route_DCA_XNA,2.7394750620567564e-06
cat__route_LGA_DCA,2.730159963266743e-06
cat__route_IAH_SAT,2.7290197294090313e-06
cat__route_ATL_ALB,2.724759425567943e-06
cat__route_ORD_LIT,2.724410125529117e-06
cat__route_DFW_BNA,2.722889186862071e-06
cat__Dest_CRP,2.72157167847605e-06
cat__route_BOS_CMH,2.721042796931602e-06
cat__Dest_TOL,2.71587090430166e-06
cat__route_MSP_DSM,2.7152489046135324e-06
cat__route_DTW_PIT,2.7135086810949206e-06
cat__route_DEN_STL,2.712120641696173e-06
cat__route_IAH_LAS,2.704746823474961e-06
cat__route_BOS_MKE,2.6985006540400843e-06
cat__Dest_DAB,2.694882758030748e-06
cat__route_JFK_RIC,2.6914865008187003e-06
cat__route_JFK_BTV,2.6899304068589586e-06
cat__route_LGA_STL,2.6850260284000262e-06
cat__route_ATL_EYW,2.684676638765931e-06
cat__route_SEA_FAT,2.6722704939235427e-06
cat__route_DTW_PVD,2.6720122637239376e-06
cat__route_MCO_AUS,2.671218715760276e-06
cat__route_JFK_CHS,2.658331292168298e-06
cat__route_ATL_CLE,2.6562991356604674e-06
cat__route_DEN_LBL,2.6555473173159003e-06
cat__route_DFW_FSD,2.6436637985041637e-06
cat__route_DCA_JAX,2.6360809053925364e-06
cat__route_MIA_PIT,2.635848663202407e-06
cat__route_DEN_BHM,2.633383755559826e-06
cat__route_DCA_RDU,2.6210607111519137e-06
cat__route_CLT_ABE,2.6163124431415457e-06
cat__route_DEN_RAP,2.6135481255712653e-06
cat__route_CLT_DAB,2.6078617925790202e-06
cat__route_LAX_MRY,2.603191008599633e-06
cat__route_SEA_ICT,2.601730526593392e-06
cat__route_LAX_MCI,2.6005309568742964e-06
cat__route_IAH_GRR,2.600353731870182e-06
cat__route_CLT_GPT,2.5966754881174476e-06
cat__Dest_RAP,2.5949821575703506e-06
cat__route_ORD_CID,2.5926033045908822e-06
cat__route_CLT_XNA,2.5904864602851287e-06
cat__route_EWR_ALB,2.589865523164309e-06
cat__route_DCA_SYR,2.588803677239482e-06
cat__route_SEA_BNA,2.5874132153314997e-06
cat__Dest_KTN,2.5825862225662884e-06
cat__route_CLT_SDF,2.573280768486775e-06
cat__Dest_MVY,2.5721320316143523e-06
cat__route_SFO_AUS,2.5487145638186208e-06
cat__route_ORD_PHL,2.5463029912844887e-06
cat__route_DFW_GNV,2.537795040321581e-06
cat__route_DCA_ROC,2.5345817246907457e-06
cat__route_CLT_CHS,2.531598161282831e-06
cat__route_LGA_MCI,2.5237040391593866e-06
cat__route_CLT_MKE,2.5198754282831123e-06
cat__route_LAS_TUS,2.511540854002857e-06
cat__route_LAS_EUG,2.505948177237386e-06
cat__route_MSP_AVL,2.497218745848497e-06
cat__route_EWR_IND,2.491717458479409e-06
cat__route_DCA_PBI,2.48919202494567e-06
cat__route_DFW_SMF,2.4838227121659186e-06
cat__route_SEA_SBA,2.482189173008952e-06
cat__Dest_APN,2.4726411617972613e-06
cat__route_DCA_PNS,2.4690475438339228e-06
cat__route_DTW_MCI,2.46366663726197e-06
cat__route_MIA_RDU,2.461435699445314e-06
cat__route_MIA_HOU,2.4542106897798174e-06
cat__Dest_LFT,2.4497920280968037e-06
cat__route_DFW_RAP,2.441842187382142e-06
cat__route_ATL_MYR,2.4372115333129456e-06
cat__route_DFW_MIA,2.435520069550678e-06
cat__route_BOS_SAV,2.432229022728439e-06
cat__route_ATL_GPT,2.4319863522255346e-06
