feature,importance
cat__Dest_OMA,7.31749581936539e-06
cat__route_DFW_AEX,7.292424085757831e-06
cat__Dest_BZN,7.27635057873894e-06
cat__route_PHX_TUS,7.257582870295891e-06
cat__route_PHX_KOA,7.219481195961682e-06
cat__Dest_ICT,7.2051480883555495e-06
cat__route_ORD_RSW,7.141643473865365e-06
cat__route_MCO_IAH,7.137199433993754e-06
cat__route_LAS_PDX,7.1242075013352644e-06
cat__route_SEA_MSY,7.1221774601742696e-06
cat__route_LAS_CLE,7.121515188933238e-06
cat__route_MSP_DSM,7.078616450531207e-06
cat__route_LAX_DCA,7.074518058874922e-06
cat__Dest_PVD,7.033938546080844e-06
cat__route_PHX_BUR,7.002623839816265e-06
cat__Dest_RKS,6.975419335606603e-06
cat__route_LAX_RNO,6.95482813896992e-06
cat__route_DTW_LAX,6.92827761128047e-06
cat__route_SEA_MCO,6.905212510553385e-06
cat__route_ATL_BOS,6.8922859340643974e-06
cat__route_ATL_VPS,6.884097847603853e-06
cat__route_ATL_AGS,6.8735378335060995e-06
cat__route_MIA_BOS,6.868781918481094e-06
cat__route_PHX_PDX,6.853277398161393e-06
cat__route_DEN_SAN,6.8435839124587785e-06
cat__route_LAS_COS,6.841564281888087e-06
cat__route_EWR_BQN,6.834477060459432e-06
cat__route_ATL_ILM,6.805468362216067e-06
cat__Dest_GJT,6.802889036914478e-06
cat__route_DFW_EUG,6.801529087953893e-06
cat__route_DTW_SLC,6.784206662782645e-06
cat__route_MSP_MCO,6.760183415230563e-06
cat__route_ATL_IAD,6.754530252963083e-06
cat__route_IAH_SJU,6.7526668135850604e-06
cat__route_MCO_HPN,6.749445043030551e-06
cat__route_ATL_OKC,6.747276918842714e-06
cat__route_DEN_GTF,6.74253324519622e-06
cat__route_EWR_CMH,6.742105560433682e-06
cat__route_DTW_ATW,6.740322072715608e-06
cat__route_ATL_TPA,6.719923681431737e-06
cat__route_DEN_SNA,6.700812678518628e-06
cat__route_ORD_LAS,6.687124678763355e-06
cat__Dest_BTV,6.67148368715963e-06
cat__route_DCA_OMA,6.6682283708387415e-06
cat__route_PHX_SLC,6.664979439618928e-06
cat__route_MCO_MIA,6.66084574488959e-06
cat__route_ATL_SJU,6.612605467082355e-06
cat__route_SEA_LAS,6.611981218533803e-06
cat__route_DEN_AUS,6.591104845246821e-06
cat__route_MSP_ATL,6.5782401324516925e-06
cat__route_DEN_SJC,6.461918679675429e-06
cat__route_DTW_DFW,6.459630635689629e-06
cat__route_LAS_IAD,6.427972370846504e-06
cat__route_LAX_JAX,6.39082994599182e-06
cat__Dest_CAE,6.388214175612471e-06
cat__route_ATL_MIA,6.386653163025834e-06
cat__route_DFW_MCI,6.3714890538125374e-06
cat__Dest_JAC,6.356347696397658e-06
cat__route_DFW_FLL,6.346135062931534e-06
cat__route_MSP_LGA,6.345568534798279e-06
cat__route_PHX_SFO,6.343889051221565e-06
cat__route_LAS_SFO,6.296811551744297e-06
cat__Dest_PIA,6.295459595053717e-06
cat__route_LAX_MIA,6.294507631863726e-06
cat__route_BOS_MSP,6.291263655846199e-06
cat__Dest_DRO,6.269442008628356e-06
cat__Dest_PAE,6.255419742100895e-06
cat__route_CLT_ABE,6.250646576738931e-06
cat__route_DCA_RDU,6.244540649576861e-06
cat__route_SEA_BOS,6.236779698235027e-06
cat__route_LAS_ONT,6.230806578865461e-06
cat__route_DTW_AZO,6.230744133285256e-06
cat__route_MSP_FSD,6.219017281126567e-06
cat__route_LGA_DFW,6.213366043872014e-06
cat__route_ATL_ATW,6.201399045554607e-06
cat__route_LGA_MYR,6.193930170843297e-06
cat__route_MSP_BOS,6.148600714917801e-06
cat__route_DTW_ATL,6.109981237148839e-06
cat__route_PHX_MSY,6.108086896268104e-06
cat__route_IAH_MIA,6.060429785756992e-06
cat__Dest_TXK,6.059893918563826e-06
cat__route_LAS_LBB,6.059394057322362e-06
cat__Dest_BLI,6.057858797653692e-06
cat__route_IAH_BNA,6.018211334415623e-06
cat__Dest_MSN,6.013211053455325e-06
cat__route_ATL_CHS,6.009329606507051e-06
cat__route_PHX_BOS,6.007672264845517e-06
cat__route_JFK_CHS,5.986937916399278e-06
cat__route_LAX_STL,5.98596228001603e-06
cat__route_ORD_PHX,5.9822945860317755e-06
cat__route_DEN_GEG,5.977623546531809e-06
cat__route_DEN_LAR,5.972941202879718e-06
cat__route_EWR_SMF,5.963346078238377e-06
cat__route_DTW_MSN,5.945247453642894e-06
cat__route_DTW_SEA,5.944636886644856e-06
cat__route_SEA_MSP,5.93750204785632e-06
cat__route_MIA_MCO,5.888212036371781e-06
cat__Dest_BMI,5.8852749600877755e-06
cat__route_LAX_KOA,5.841134750564483e-06
cat__route_ATL_PDX,5.833360567403762e-06
cat__route_DFW_PHL,5.832724359162941e-06
cat__route_MSP_BNA,5.812098676193875e-06
cat__route_MIA_SJU,5.792773827451695e-06
cat__route_LGA_HOU,5.7709945734374925e-06
cat__route_DFW_SJT,5.7702301885842995e-06
cat__route_DFW_ATL,5.7485567003930025e-06
cat__Dest_FCA,5.7438552775832555e-06
cat__route_DCA_CVG,5.738890217125752e-06
cat__route_PHX_FSD,5.719431355126453e-06
cat__Dest_SBP,5.689212878281844e-06
cat__route_DEN_CVG,5.679109877729881e-06
cat__route_MIA_MDW,5.670843446837836e-06
cat__route_ATL_MYR,5.6573947891959635e-06
cat__route_DTW_LAS,5.656951812160299e-06
cat__route_SFO_IAH,5.615713267235872e-06
cat__route_EWR_TPA,5.583717192572627e-06
cat__route_ATL_TRI,5.583657923775325e-06
cat__route_SEA_DFW,5.574009199222806e-06
cat__route_MCO_FLL,5.573999100402652e-06
cat__route_ATL_ALB,5.55359841468157e-06
cat__route_DEN_HLN,5.534101005886501e-06
cat__route_SFO_FLL,5.525043624336186e-06
cat__route_DCA_MDW,5.518117095270167e-06
cat__Dest_FNT,5.497695364293339e-06
cat__route_DCA_LGA,5.483560665650333e-06
cat__route_ATL_MSN,5.467049723115258e-06
cat__route_DEN_GCC,5.465393864392281e-06
cat__route_DEN_FLL,5.452358493183661e-06
cat__Dest_XWA,5.444376176365352e-06
cat__route_DCA_TPA,5.435505696179903e-06
cat__route_CLT_GSP,5.4316429080860755e-06
cat__route_SFO_RNO,5.43057499311341e-06
cat__Dest_BIS,5.422224943602742e-06
cat__route_BOS_SEA,5.412628726693604e-06
cat__route_LAS_CLT,5.396896469374303e-06
cat__route_JFK_ORD,5.39458377602197e-06
cat__route_LGA_IAH,5.384454183468946e-06
cat__route_LAS_HNL,5.3760765871665436e-06
cat__route_LAS_FNT,5.36763796249088e-06
cat__Dest_ABY,5.356604783805608e-06
cat__route_DEN_FAT,5.35625229689289e-06
cat__Dest_LBB,5.34226533851469e-06
cat__route_CLT_EWR,5.331151641099603e-06
cat__route_DEN_HDN,5.329044002256347e-06
cat__route_PHX_LBB,5.319758268180769e-06
cat__route_CLT_BNA,5.311072158866257e-06
cat__Dest_LIT,5.301746444802415e-06
cat__route_MSP_DCA,5.287291810045563e-06
cat__route_ATL_CSG,5.273570856695367e-06
cat__route_DFW_GCK,5.265651442159345e-06
cat__route_LAS_RDU,5.254963450281771e-06
cat__route_ORD_EWR,5.228689089894219e-06
cat__route_LAX_TUL,5.206826893996291e-06
cat__route_LGA_RDU,5.197151753682693e-06
cat__route_MSP_SFO,5.193500533767029e-06
cat__route_MCO_AUS,5.189868907725123e-06
cat__route_PHX_OAK,5.1678973233388325e-06
cat__route_ORD_MSN,5.162452658759864e-06
cat__route_DEN_IAD,5.154452103399846e-06
cat__route_PHX_GEG,5.139523026110512e-06
cat__route_ATL_CHO,5.131130664188382e-06
cat__route_DFW_ACT,5.120321146565611e-06
cat__route_ATL_DSM,5.083618975536169e-06
cat__route_PHX_SBP,5.0740899005001e-06
cat__route_DTW_MCI,5.064173885453916e-06
cat__route_IAH_DEN,5.0557132719641676e-06
cat__route_LAS_MIA,5.016020014502399e-06
cat__route_ORD_LAX,5.007193490322337e-06
cat__route_EWR_MCI,5.001336801772959e-06
cat__Dest_STT,4.978390117009561e-06
cat__route_LAX_HOU,4.959012369465341e-06
cat__Dest_FSD,4.934716023490581e-06
cat__route_DFW_BFL,4.925541155677785e-06
cat__route_DFW_BPT,4.921273664465846e-06
cat__route_DFW_PBI,4.920024541752727e-06
cat__route_MCO_BUF,4.9166488280520885e-06
cat__route_MCO_IND,4.876302133177093e-06
cat__route_LGA_RSW,4.861105698884059e-06
cat__route_MCO_DEN,4.8502854190222114e-06
cat__route_IAH_MDW,4.835928110001136e-06
cat__route_JFK_JAX,4.835302460268838e-06
cat__Dest_CRP,4.835052387808847e-06
cat__route_SEA_PHX,4.823455888689277e-06
cat__route_JFK_SEA,4.806149159202348e-06
cat__route_IAH_LAS,4.7942571753469245e-06
cat__route_CLT_BOS,4.7865234511452444e-06
cat__Dest_SUN,4.766177075104071e-06
cat__route_ATL_ROA,4.76036359273443e-06
cat__route_EWR_SNA,4.7379189342122676e-06
cat__route_LAS_SBA,4.724751035316588e-06
cat__route_DTW_BOS,4.723755151338869e-06
cat__route_DEN_COS,4.723500833629605e-06
cat__route_ATL_MSP,4.710701645746276e-06
cat__route_PHX_PAE,4.708647796655704e-06
cat__route_LAX_TPA,4.689697802452079e-06
cat__route_ATL_MGM,4.683767987805858e-06
cat__route_MIA_STL,4.676944464818986e-06
cat__Dest_MAF,4.6732401451377375e-06
cat__route_SFO_PHL,4.663933615601511e-06
cat__route_LGA_DEN,4.661347880667517e-06
cat__route_PHX_ELP,4.635479663565309e-06
cat__route_JFK_PSE,4.626890747455827e-06
cat__route_DTW_LGA,4.618143515391824e-06
cat__route_SEA_SMF,4.617987942414495e-06
cat__route_BOS_DEN,4.617598456270191e-06
cat__route_LAS_IAH,4.614218394547579e-06
cat__route_DTW_GRR,4.608601563762079e-06
cat__route_DEN_PDX,4.595027918445891e-06
cat__route_SFO_ACV,4.581737220084744e-06
cat__route_DTW_IAD,4.5748336514336445e-06
cat__route_DFW_IAH,4.571440731835791e-06
cat__route_BOS_RIC,4.56873634072989e-06
cat__route_ATL_RIC,4.537527914906616e-06
cat__route_DFW_JAN,4.51924719934741e-06
cat__route_DCA_HOU,4.518791781123447e-06
cat__Dest_TRI,4.505334394600174e-06
cat__Dest_FAR,4.505257470285303e-06
cat__route_DEN_OKC,4.492474041264047e-06
cat__route_DEN_MAF,4.488966237747279e-06
cat__Dest_LFT,4.486424050172313e-06
cat__route_ATL_DFW,4.4790349498338e-06
cat__route_CLT_ORF,4.475089890404154e-06
cat__route_MSP_STL,4.467576434669923e-06
cat__route_BOS_JAX,4.449758231041793e-06
cat__route_CLT_XNA,4.432502477440553e-06
cat__route_MCO_PIT,4.431362200731733e-06
cat__route_MSP_SLC,4.423791973558756e-06
cat__route_DFW_SAT,4.41063172739003e-06
cat__route_DCA_SEA,4.397953856348129e-06
cat__route_BOS_SFO,4.374818531362342e-06
cat__route_MSP_AUS,4.369086688856516e-06
cat__route_DCA_DFW,4.3535665683156485e-06
cat__route_CLT_DAL,4.34375533507392e-06
cat__route_DFW_FWA,4.331898475408756e-06
cat__route_ATL_BHM,4.326201982165826e-06
cat__route_MCO_DFW,4.309852653152881e-06
cat__Dest_ABR,4.300754625818205e-06
cat__route_DFW_SLC,4.299051410863848e-06
cat__route_MSP_BWI,4.284691801514721e-06
cat__route_MSP_BRD,4.274158825495528e-06
cat__route_BOS_RDU,4.227669604852448e-06
cat__route_DTW_PHL,4.222965609670011e-06
cat__Dest_ACT,4.220989815598624e-06
cat__route_BOS_DFW,4.2147111360235986e-06
cat__route_DFW_SDF,4.2091627405021485e-06
cat__Dest_TYR,4.206797717931608e-06
cat__route_LAS_AUS,4.203587291975762e-06
cat__route_MIA_PNS,4.192378786098778e-06
cat__route_ORD_IAH,4.190347531747317e-06
cat__route_PHX_DEN,4.187224905104354e-06
cat__route_LAS_BZN,4.182181954318804e-06
cat__route_ATL_DTW,4.1701538202981565e-06
cat__Dest_HDN,4.1515701757325566e-06
cat__route_MCO_SFO,4.1438455010126045e-06
cat__route_LAX_CVG,4.132180552040943e-06
cat__route_MSP_EWR,4.128777850559645e-06
cat__route_DTW_DAY,4.125723851296636e-06
cat__Dest_RST,4.118294014172997e-06
cat__route_LAX_BNA,4.111717007856936e-06
cat__route_ATL_SEA,4.1057176926691685e-06
cat__route_DFW_HOU,4.092213824445086e-06
cat__route_ATL_RDU,4.0732533985178134e-06
cat__Dest_LAR,4.036036465190923e-06
cat__route_DFW_DTW,4.026621433853287e-06
cat__route_ATL_LIT,4.00675654149785e-06
cat__route_LAX_BIH,4.006559213060027e-06
cat__route_ORD_ICT,4.0032507791331414e-06
cat__route_SEA_PUW,3.999368525042279e-06
cat__route_IAH_STL,3.9930026304469405e-06
cat__Dest_RAP,3.986740687934231e-06
cat__route_PHX_MCO,3.981933590728143e-06
cat__route_SEA_ORD,3.969846342960101e-06
cat__route_BOS_CMH,3.9658650292762595e-06
cat__route_CLT_FAY,3.964832728415921e-06
cat__route_CLT_AGS,3.950223583649039e-06
cat__route_LAX_CLT,3.9442784729938216e-06
cat__route_DEN_FSD,3.9310625820945885e-06
cat__route_ORD_SJU,3.920691827409836e-06
cat__route_ORD_RDU,3.918395807403919e-06
cat__route_ORD_MLI,3.913968624948657e-06
cat__route_MIA_BNA,3.913888454461606e-06
cat__route_BOS_CLT,3.9090765956051266e-06
cat__route_MCO_GRR,3.905334630103106e-06
cat__route_ORD_BNA,3.9044941067434316e-06
cat__route_LGA_CVG,3.901970550940707e-06
cat__route_DTW_LAN,3.9016356216012515e-06
cat__route_DTW_BWI,3.8918403780212625e-06
cat__route_ORD_EAU,3.889171902346842e-06
cat__route_JFK_ONT,3.8818728878343466e-06
cat__Dest_ACY,3.8812084798536594e-06
cat__route_PHX_EWR,3.877022513940527e-06
cat__route_PHX_CMH,3.873943070560563e-06
cat__Dest_ROW,3.873870862085564e-06
cat__route_DEN_HNL,3.8666945325958485e-06
cat__route_ATL_SGF,3.862517243313289e-06
cat__route_DTW_SYR,3.857950250914775e-06
cat__route_BOS_MKE,3.846991549078425e-06
cat__route_MSP_IND,3.842654441330119e-06
cat__route_DFW_EWR,3.835031151722292e-06
cat__route_DTW_BNA,3.818759344364392e-06
cat__route_MIA_DFW,3.814375678741454e-06
cat__route_IAH_EWR,3.813390684306678e-06
cat__route_LGA_BWI,3.805733017733971e-06
cat__route_PHX_TPA,3.800702191782965e-06
cat__route_BOS_LAX,3.7961076175607493e-06
cat__route_MCO_CMH,3.786351637481921e-06
cat__route_LAS_FAT,3.7514253810585544e-06
cat__route_CLT_HPN,3.745657122067602e-06
cat__route_ATL_TTN,3.7379783878383997e-06
cat__route_SEA_DTW,3.7337344421526723e-06
cat__route_LGA_RIC,3.7279788482984843e-06
cat__route_DCA_DTW,3.723318874291723e-06
cat__route_JFK_LAS,3.718591681670758e-06
cat__route_LGA_CHS,3.7156366340486648e-06
cat__route_PHX_ABQ,3.713752459231938e-06
cat__route_MIA_DTW,3.703442395024534e-06
cat__route_ATL_SJC,3.7017171237948524e-06
cat__route_LAX_CLE,3.6941774805014814e-06
cat__route_DEN_LIT,3.6938109777300204e-06
cat__route_BOS_PIT,3.6832654500019763e-06
cat__route_DTW_MIA,3.676631626119312e-06
cat__route_MCO_SEA,3.670898710580946e-06
cat__route_DFW_DEN,3.657914955488382e-06
cat__Dest_MBS,3.6134198020613494e-06
cat__route_MSP_ESC,3.596270853550662e-06
cat__route_SFO_AUS,3.592459140298648e-06
cat__route_LGA_MSY,3.5918708192597795e-06
cat__route_DTW_DEN,3.577174534367901e-06
cat__route_EWR_ORF,3.576104195099649e-06
cat__route_SFO_MCO,3.571710385365287e-06
cat__route_DEN_CLT,3.5689372730301364e-06
cat__route_IAH_DTW,3.5655779020361487e-06
cat__route_DTW_PHX,3.565137353092539e-06
cat__route_ATL_MEM,3.559672569201843e-06
cat__Dest_CYS,3.539293236967915e-06
cat__route_SFO_ORD,3.5332411531312965e-06
cat__route_ATL_PHX,3.5308936624678295e-06
cat__route_LGA_CHO,3.5308862820355364e-06
cat__Dest_FAY,3.5255158492318958e-06
cat__route_ORD_DFW,3.5249145337227694e-06
cat__route_ORD_PHL,3.5242186363606763e-06
cat__route_MSP_ANC,3.5158300135050173e-06
cat__route_DTW_MYR,3.503926389108381e-06
cat__route_EWR_DTW,3.4966501582132555e-06
cat__Dest_FWA,3.4859937827761412e-06
cat__route_MSP_HIB,3.483105394570177e-06
cat__route_LAS_EWR,3.480940658514037e-06
cat__route_PHX_SAT,3.4805833833107727e-06
cat__route_PHX_STL,3.4739370873904532e-06
cat__route_MCO_ACY,3.4722180398126484e-06
cat__route_DTW_ELM,3.470883952963712e-06
cat__route_PHX_SNA,3.4704950533485297e-06
cat__route_DFW_LFT,3.4623411089020832e-06
cat__route_ATL_AUS,3.456630915049623e-06
cat__route_DCA_SJU,3.4550590808928184e-06
cat__Dest_VCT,3.4538778038071937e-06
cat__route_BOS_STL,3.4439329479816023e-06
cat__Dest_CRW,3.4361710235920983e-06
cat__route_IAH_LGA,3.4298873200382793e-06
cat__route_MCO_SLC,3.426680989618763e-06
cat__Dest_MHK,3.418257269370463e-06
cat__route_LAX_MSY,3.406963002302935e-06
cat__route_CLT_JAX,3.4038383132991664e-06
cat__Dest_ACV,3.399384934189201e-06
cat__route_MIA_CHS,3.397317922173995e-06
cat__route_CLT_MSY,3.3940013244485414e-06
cat__route_ORD_SDF,3.387278789761282e-06
cat__route_ORD_IND,3.3858001586624782e-06
cat__route_DTW_STL,3.3811684576376165e-06
cat__route_PHX_HNL,3.358630983563956e-06
cat__route_CLT_CAK,3.348383323021558e-06
cat__route_MCO_MSY,3.332462865738153e-06
cat__Dest_LWS,3.3324565415590444e-06
cat__route_BOS_PHX,3.3294607664446205e-06
cat__route_DFW_AUS,3.325438180497522e-06
cat__route_EWR_SAT,3.3245799991796276e-06
cat__route_ORD_SBN,3.324027269258349e-06
cat__route_LAX_ELP,3.319493438794753e-06
cat__Dest_SHV,3.3074892684179757e-06
cat__route_JFK_MSP,3.3032454862658587e-06
cat__route_MSP_GEG,3.303222175453563e-06
cat__route_DEN_GJT,3.3012556419153148e-06
cat__route_MIA_TLH,3.2983867322849683e-06
cat__route_LAX_AUS,3.2911157474590116e-06
cat__route_MCO_ONT,3.29011951841374e-06
cat__route_EWR_MYR,3.2845800601960245e-06
cat__route_DFW_LAX,3.2786472250154032e-06
cat__route_JFK_PDX,3.27787187326715e-06
cat__route_JFK_HNL,3.2733564356168165e-06
cat__route_DFW_OKC,3.269834111761786e-06
cat__Dest_EVV,3.2636496902056833e-06
cat__route_LAX_SAT,3.262482620679632e-06
cat__route_PHX_BOI,3.2549929603557886e-06
cat__route_LAS_OKC,3.2493331579450993e-06
cat__route_CLT_PBI,3.248428942270505e-06
cat__route_MCO_MKE,3.2432523533986736e-06
cat__route_IAH_SLC,3.2216753402644025e-06
cat__route_LAS_LIH,3.2169995364529274e-06
cat__route_CLT_RDU,3.2017310242199576e-06
cat__Dest_MSO,3.1982311769935986e-06
cat__route_DFW_FSD,3.189479079320876e-06
cat__Dest_COU,3.186247086039446e-06
cat__route_MCO_MCI,3.1838367277143417e-06
cat__route_JFK_BNA,3.179434170780505e-06
cat__route_MIA_STT,3.177506963661346e-06
cat__route_ATL_STL,3.1739166471548594e-06
cat__route_DFW_SEA,3.1724398873942962e-06
cat__route_LGA_ALB,3.1709340490390924e-06
cat__Dest_LAW,3.1546575655259263e-06
cat__Dest_BPT,3.154568572319112e-06
cat__Dest_JNU,3.151909241578915e-06
cat__Dest_PVU,3.150391442744909e-06
cat__route_SEA_DCA,3.1459678339281704e-06
cat__route_DFW_HSV,3.1371615028324455e-06
cat__route_EWR_CLE,3.130153456412022e-06
cat__route_DTW_MKE,3.1250827188987665e-06
cat__route_MSP_CWA,3.110281718759973e-06
cat__route_ATL_TYS,3.1077447241255323e-06
cat__route_MIA_SLC,3.1035436226931098e-06
cat__Dest_EGE,3.103094840373691e-06
cat__route_LGA_CMH,3.096959384684331e-06
cat__route_DTW_RDU,3.090355000358184e-06
cat__route_DEN_TUL,3.085107225321728e-06
cat__route_ATL_MOB,3.0709972485141622e-06
cat__route_LAS_OGG,3.0709067703942654e-06
cat__route_LAS_PHL,3.0700002287066942e-06
cat__route_CLT_MLB,3.0602983733353353e-06
cat__route_DEN_MSY,3.0574266728564155e-06
cat__route_MIA_BWI,3.0551175459816457e-06
cat__route_PHX_GJT,3.032158569298124e-06
cat__route_CLT_FLL,3.026345173690745e-06
cat__route_MCO_SYR,3.0241594927350393e-06
cat__Dest_MFE,3.0217930126419316e-06
cat__route_CLT_FNT,3.019612814875681e-06
cat__route_JFK_BQN,3.0160354821333346e-06
cat__route_PHX_BFL,3.014398099645601e-06
cat__route_IAH_PHL,3.0076462712884546e-06
cat__route_DFW_COS,3.0072001866487186e-06
cat__route_ORD_BWI,3.000470197706588e-06
cat__route_SEA_CLT,2.991621320470755e-06
cat__route_DEN_PSP,2.9910810284885426e-06
cat__route_JFK_DCA,2.9907324431948206e-06
cat__route_DEN_DSM,2.9835098252996475e-06
cat__route_DFW_ORD,2.9752413223883355e-06
cat__route_MSP_DFW,2.9748238028561327e-06
cat__route_CLT_DSM,2.9674856355841254e-06
cat__route_BOS_CLE,2.9656199619770156e-06
cat__route_JFK_ORH,2.9651504805750294e-06
cat__route_LAS_CMH,2.955916439448537e-06
cat__route_PHX_SMF,2.944349510164474e-06
cat__route_JFK_BTV,2.942421610989549e-06
cat__route_CLT_GPT,2.941831946947547e-06
cat__route_SFO_RDD,2.940087343538139e-06
cat__Dest_BIH,2.9296367805733586e-06
cat__Dest_BIL,2.9109139579792748e-06
cat__route_DTW_PIT,2.9089579904995244e-06
cat__route_ORD_CLT,2.9057168469480208e-06
cat__route_MIA_PHL,2.89596302531114e-06
cat__route_SFO_HNL,2.89152094419741e-06
cat__route_DTW_SFO,2.8835419067668183e-06
cat__route_DCA_MSP,2.8795967835756277e-06
cat__route_ORD_SNA,2.876798546197493e-06
cat__Dest_FSM,2.8720254480882115e-06
cat__route_LGA_STL,2.871077511234027e-06
cat__route_DCA_ROC,2.870564646053355e-06
cat__route_MSP_GFK,2.8644138655282486e-06
cat__route_DEN_XWA,2.863573526161996e-06
cat__route_IAH_ELP,2.8526531080388796e-06
cat__route_DCA_BDL,2.8500315976853293e-06
cat__route_MCO_CVG,2.8429267893792256e-06
cat__route_PHX_AUS,2.842715604797327e-06
cat__route_IAH_ORD,2.836312252692349e-06
cat__route_MIA_ORD,2.8356786822147764e-06
cat__route_IAH_TUL,2.8343380168215897e-06
cat__route_LAS_BDL,2.831139381888374e-06
cat__route_JFK_BUF,2.8293214905001234e-06
cat__Dest_AZA,2.8251550125772304e-06
cat__route_DTW_RIC,2.816114780637465e-06
cat__route_MSP_DLH,2.811812195999353e-06
cat__route_DEN_MEM,2.8036017263859013e-06
cat__route_MSP_GRB,2.800885747460966e-06
cat__route_BOS_DTW,2.7937379107261183e-06
cat__Dest_STS,2.792987858169011e-06
cat__route_CLT_HHH,2.7929466750715383e-06
cat__route_DCA_PHX,2.787046728634395e-06
cat__route_MSP_MSO,2.7859132333602036e-06
cat__route_DEN_IND,2.7847277849931552e-06
cat__route_LAS_GRR,2.7727657258278502e-06
cat__route_DTW_ITH,2.7701873207236e-06
cat__route_DEN_BOI,2.7633984542881587e-06
cat__Dest_OAJ,2.758800186233352e-06
cat__route_LAX_GEG,2.7568309016825804e-06
cat__Dest_BGR,2.753303004405872e-06
cat__route_IAH_MSY,2.752932785865976e-06
cat__route_EWR_JAX,2.7348661732488226e-06
cat__route_JFK_STT,2.73078146534187e-06
cat__route_DTW_IND,2.7303328034334416e-06
cat__route_EWR_PIT,2.7223743730568284e-06
cat__route_MCO_SAN,2.7222251511425055e-06
cat__route_DFW_FSM,2.7173715920366053e-06
cat__Dest_SPI,2.712796108329946e-06
cat__route_DEN_AVL,2.7038184536565846e-06
cat__route_EWR_EGE,2.6857558646896726e-06
cat__route_LGA_MCI,2.685457117931154e-06
cat__route_DEN_SDF,2.6851810044887874e-06
cat__route_EWR_BNA,2.6836422941362392e-06
cat__route_IAH_SEA,2.68151429881114e-06
cat__route_LAX_DAL,2.678336437582161e-06
cat__route_LGA_PVD,2.674692532259681e-06
cat__Dest_FAI,2.67394495432206e-06
cat__route_DTW_MBS,2.67121209203526e-06
cat__route_LAS_ELP,2.6689094222895655e-06
cat__route_DCA_EYW,2.667778399507197e-06
cat__route_LGA_PIT,2.665394290561356e-06
cat__route_DEN_IDA,2.6621999112277747e-06
cat__route_SEA_FAI,2.6564328395213254e-06
cat__route_BOS_IAD,2.6554369929369234e-06
cat__route_DEN_RKS,2.6532988215111432e-06
cat__route_LGA_DSM,2.650118377470516e-06
cat__route_DFW_MSY,2.6485327815266245e-06
cat__Dest_TOL,2.6425336423650953e-06
cat__route_IAH_PBI,2.641988502070627e-06
cat__Dest_KTN,2.6415275436652047e-06
cat__route_LAX_ITO,2.6386023786025208e-06
cat__route_LGA_DTW,2.6350394448187053e-06
cat__route_LAS_GEG,2.634278005612958e-06
cat__route_DEN_SAT,2.6294115930902478e-06
cat__route_ORD_ATL,2.6260693337880547e-06
cat__Dest_MQT,2.620442085546362e-06
cat__route_DFW_PSP,2.618395634814069e-06
cat__route_CLT_RSW,2.6156537790675453e-06
cat__Dest_SCK,2.6115246338721367e-06
cat__route_SEA_FLL,2.6076463016742534e-06
cat__route_ORD_MKG,2.6005740588753677e-06
cat__route_DEN_SBA,2.59109312483012e-06
cat__route_DEN_CID,2.5903923930138376e-06
cat__route_ORD_MSY,2.5858702205219354e-06
cat__route_MIA_TPA,2.5733872946937624e-06
cat__route_PHX_TUL,2.5717816321343623e-06
cat__route_SEA_CHS,2.552475905316557e-06
cat__route_JFK_PWM,2.550633259874701e-06
cat__route_MIA_IAH,2.5362211466716914e-06
cat__route_DFW_CID,2.5351585090781816e-06
cat__Dest_SAF,2.5334173303339615e-06
cat__route_CLT_AVP,2.5325733122276887e-06
cat__route_MSP_JFK,2.5316256284967406e-06
cat__route_MSP_RST,2.5203213534678698e-06
cat__route_IAH_CLT,2.514045022236485e-06
cat__route_CLT_SFO,2.5136411633017647e-06
cat__route_DCA_BHM,2.50563929499538e-06
cat__route_MIA_SDF,2.501410287904238e-06
cat__route_MCO_SAT,2.492118459733925e-06
cat__route_DEN_SUX,2.482810383228727e-06
cat__Dest_HIB,2.479293587377762e-06
cat__route_DEN_GSP,2.467184766784796e-06
cat__route_ORD_DCA,2.466739612420004e-06
cat__route_MIA_LAS,2.462264913511241e-06
cat__Dest_FLG,2.4594277918879237e-06
cat__route_IAH_MAF,2.433020941347219e-06
cat__route_LAS_PIT,2.429504473975357e-06
cat__route_EWR_SDF,2.4293270342316324e-06
cat__Dest_RIW,2.4286960143395347e-06
cat__route_ATL_MLU,2.427096740038058e-06
cat__route_SFO_DFW,2.42474220391003e-06
cat__route_MSP_IAH,2.424117465704717e-06
cat__route_PHX_DTW,2.4207943159158044e-06
cat__route_SEA_PHL,2.4194326259145806e-06
cat__route_DEN_MSO,2.4122510096421368e-06
cat__route_SEA_EWR,2.4117278684027366e-06
cat__route_MIA_DEN,2.4079381461762e-06
cat__route_DTW_ROC,2.406107915798894e-06
cat__route_ORD_PBI,2.405035006601994e-06
cat__route_ORD_BDL,2.40230263784732e-06
cat__route_DFW_DRT,2.3953180196187487e-06
cat__route_ORD_GRR,2.3881878439884497e-06
cat__route_SEA_FAT,2.377297351570917e-06
cat__route_BOS_SAT,2.3762974232505673e-06
cat__route_ORD_LEX,2.3747547492439893e-06
cat__Dest_JMS,2.36464558278882e-06
cat__route_CLT_ATW,2.3530068040126715e-06
cat__route_MCO_RDU,2.349182003895162e-06
cat__route_ORD_ANC,2.3449582774352866e-06
