feature,importance
cat__route_LAX_ORD,1.1161148567243926e-05
cat__route_SEA_SJC,1.114724615491246e-05
cat__Dest_TUL,1.1062879897383113e-05
cat__route_DCA_ATL,1.1041326582909665e-05
cat__Dest_GJT,1.103555939100292e-05
cat__Dest_BTR,1.1033433971200368e-05
cat__route_ORD_LGA,1.0983722589674761e-05
cat__Dest_TLH,1.093128382456959e-05
cat__route_DTW_CVG,1.0922827212182523e-05
cat__Dest_ECP,1.0840728753191744e-05
cat__route_LAS_EWR,1.0832763225563848e-05
cat__route_DCA_MCO,1.0826973185854535e-05
cat__route_DCA_TPA,1.0824355537469017e-05
cat__Dest_PVD,1.0755873746824007e-05
cat__route_ATL_AVL,1.0717683584702889e-05
cat__route_ATL_XNA,1.0675319025867649e-05
cat__route_ATL_MIA,1.0660403450053467e-05
cat__route_JFK_PHX,1.0659258907282003e-05
cat__route_ATL_MDT,1.0656181379775204e-05
cat__route_PHX_COS,1.0635880416838796e-05
cat__route_DTW_MYR,1.0587961707813891e-05
cat__route_EWR_MSP,1.0570370211072571e-05
cat__route_LAS_OKC,1.0566679803786419e-05
cat__route_DEN_IAH,1.053755851687357e-05
cat__route_MSP_ORD,1.0530502100809602e-05
cat__route_BOS_SAN,1.0508126677818398e-05
cat__route_CLT_BNA,1.0483721645122353e-05
cat__route_MIA_EYW,1.0461760763817836e-05
cat__route_LGA_IAH,1.0457178237589232e-05
cat__route_PHX_FLL,1.0436960534956405e-05
cat__route_CLT_GSP,1.0392816555483865e-05
cat__Dest_MSN,1.0385561311607318e-05
cat__route_DEN_SNA,1.0380505885954696e-05
cat__Dest_LAN,1.0372659643410532e-05
cat__Dest_RIC,1.0350831795069586e-05
cat__Dest_BFL,1.034961111602397e-05
cat__route_DTW_DCA,1.0312387497055768e-05
cat__route_ATL_CMH,1.0301019445255241e-05
cat__route_DTW_MSP,1.0209582563835891e-05
cat__route_MSP_CVG,1.014020831509005e-05
cat__route_MCO_SEA,1.0116197112375936e-05
cat__route_DFW_IAH,1.0100638005168444e-05
cat__Dest_PSP,1.0096495670654659e-05
cat__Dest_SBA,1.0091176033783327e-05
cat__route_LAX_OAK,1.0066502759368737e-05
cat__Dest_SJT,1.0024574467731266e-05
cat__Dest_ABQ,1.0019186665824975e-05
cat__route_ATL_HOU,1.001188349386561e-05
cat__route_ORD_CVG,9.961543844995081e-06
cat__Dest_CAE,9.93849333369161e-06
cat__route_ATL_MSN,9.904968656301236e-06
cat__route_DEN_BUF,9.842107750227028e-06
cat__route_DEN_SJC,9.823782742667966e-06
cat__Dest_MDT,9.816253858925643e-06
cat__route_JFK_RDU,9.781703526636396e-06
cat__route_DFW_HOU,9.778198347343816e-06
